timestamp,model,tokens,cost,latency
2025-09-08T10:38:59.870363,translation-tr-en,4,0.0,0.473981700000877
2025-09-08T10:39:09.670877,translation-tr-en,3,0.0,0.25929530000030354
2025-09-08T10:56:37.742495,translation-tr-en,2,0.0,0.260873499999434
2025-12-01T19:11:04.915769,Helsinki-NLP/opus-mt-tr-en,3,0.0,0.4000519000001077
2025-12-01T19:11:05.152770,Helsinki-NLP/opus-mt-tr-en,3,0.0,0.2356457000005321
2025-12-01T19:11:07.455847,Helsinki-NLP/opus-mt-de-en,4,0.0,0.22955650000039896
2025-12-01T19:11:09.723319,Helsinki-NLP/opus-mt-es-en,4,0.0,0.22248949999993783
2025-12-01T19:20:41.212902,Helsinki-NLP/opus-mt-en-es,5,0.0,0.1781317000004492
